district_a,district_b,score_a,score_b,score_gap,cluster_a,cluster_b,biggest_domain_gap,row_a,row_b
Palakkad (Kerala),Aizawl (Mizoram),0.5625093584096452,0.5626807887610773,0.00017143035143207808,3,7,0.3985894065566119,289,402
Dausa (Rajasthan),Madurai (Tamil Nadu),0.6560621205035196,0.65904785506923,0.002985734565710385,4,3,0.3985592322590009,499,536
Surguja (Chhattisgarh),Firozpur (Punjab),0.5889599782204821,0.5910315228096771,0.002071544589195007,4,2,0.3984959367373111,132,472
Morbi (Gujarat),Rayagada (Odisha),0.5993121739167219,0.5997608321426621,0.00044865822594020166,7,4,0.3984709693158131,158,458
Bemetara (Chhattisgarh),Surat (Gujarat),0.66146788955964,0.6619160801173338,0.0004481905576938505,4,2,0.3982240282226899,111,166
Lakhimpur (Assam),Una (Himachal Pradesh),0.5951017091141261,0.5961232444868116,0.001021535372685567,4,2,0.3981618142804111,58,205
Bhavnagar (Gujarat),Lower Dibang Valley (Arunachal Pradesh),0.5646549208695101,0.5682285493792836,0.0035736285097734966,7,1,0.39810005355601696,145,25
Bokaro (Jharkhand),East District (Sikkim),0.5508386668623246,0.5538036820689684,0.0029650152066437174,6,2,0.3980989150021355,226,521
Nagarkurnool (Telangana),Dantewada (Chhattisgarh),0.6127940827039419,0.6140094516315161,0.001215368927574234,0,4,0.3980766290566369,573,114
Nandurbar (Maharashtra),Karimnagar (Telangana),0.5462944547399126,0.5475981040418536,0.0013036493019410456,4,0,0.39790747297293527,366,565
Munger (Bihar),Banda (Uttar Pradesh),0.5370959275601832,0.5380403576105809,0.0009444300503976821,7,6,0.3978493140453718,89,619
Longding (Arunachal Pradesh),Shrawasti (Uttar Pradesh),0.477430213863294,0.4801236279940945,0.002693414130800542,1,6,0.3978400567104315,24,677
Rajnandgaon (Chhattisgarh),Mysore (Karnataka),0.6776303631458038,0.6797090115153347,0.0020786483695308666,4,2,0.39772588436486356,129,272
Hisar (Haryana),South (NCT Delhi),0.642955556093696,0.6451226074951321,0.0021670514014360265,5,2,0.39758062993935284,178,428
Mayurbhanj (Odisha),Rae Bareli (Uttar Pradesh),0.5530306583911615,0.5560668937765123,0.003036235385350805,4,6,0.3974323040651905,453,669
Thoubal (Manipur),Aligarh (Uttar Pradesh),0.563687279589779,0.5650034088490047,0.0013161292592256402,1,6,0.39738426972394314,389,610
Kargil (Ladakh),Kabeerdham (Chhattisgarh),0.6663023673043793,0.6700124120226517,0.0037100447182724094,5,4,0.3972334063940788,294,120
Seoni (Madhya Pradesh),Theni (Tamil Nadu),0.6639191862913322,0.6665377207232718,0.002618534431939601,4,3,0.3971917515460074,335,545
Ambedkar Nagar (Uttar Pradesh),Medak (Telangana),0.5531140838949603,0.554214999427319,0.0011009155323586928,7,0,0.39708034134098324,611,571
Peddapalli (Telangana),Satna (Madhya Pradesh),0.5984637429472833,0.6000429984728318,0.0015792555255484952,0,4,0.3970648006855202,577,333
Ambala (Haryana),Mahisagar (Gujarat),0.6194921540666987,0.621732842440813,0.002240688374114286,2,4,0.3969503392480771,172,157
East Jantia Hills (Meghalaya),Azamgarh (Uttar Pradesh),0.5106691366187847,0.5174877250457446,0.006818588426959926,1,7,0.39692572248680535,392,614
Sheopur (Madhya Pradesh),Gandhinagar (Gujarat),0.5484446667520376,0.5502123349037776,0.0017676681517400095,4,7,0.3969128653698866,338,150
Jamnagar (Gujarat),Barmer (Rajasthan),0.691475160302485,0.6927151750740909,0.0012400147716058463,5,4,0.39682194501879203,152,492
Uttara Kannada (Karnataka),Gajapati (Odisha),0.6332133153387611,0.6347405200786133,0.0015272047398521282,2,4,0.3967393877461002,278,441
Pauri Garhwal (Uttarakhand),Aurangabad (Bihar),0.5718034389962683,0.5722484621574054,0.000445023161137148,1,6,0.39656483911377466,603,71
Gajapati (Odisha),Cuddalore (Tamil Nadu),0.6347405200786133,0.6362685145095406,0.0015279944309273263,4,3,0.39644480617712174,441,528
Sultanpur (Uttar Pradesh),Sangareddy (Telangana),0.5729014577031063,0.5747444584857997,0.0018430007826933936,7,0,0.3964130413994547,681,580
Pratapgarh (Uttar Pradesh),Simdega (Jharkhand),0.5408407719956648,0.5447764826530025,0.0039357106573376655,7,6,0.3963451028539457,667,249
Mumbai (Maharashtra),Lahul and Spiti (Himachal Pradesh),0.6942391974004617,0.6999303134548227,0.005691116054361012,2,5,0.39627171333765826,362,200
Senapati (Manipur),Banaskantha (Gujarat),0.4943998684805016,0.4963008550197879,0.0019009865392862757,1,7,0.3962602070838678,387,143
Surendranagar (Gujarat),Thoubal (Manipur),0.5634328485029255,0.563687279589779,0.0002544310868535238,7,1,0.3962569497005255,167,389
Kishtwar (Jammu Kashmir),Raigarh (Maharashtra),0.6377669555359491,0.6389432563970624,0.0011763008611133108,5,2,0.39617951012600483,214,372
Azamgarh (Uttar Pradesh),Karbi Anglong (Assam),0.5174877250457446,0.5215994636543398,0.004111738608595261,7,1,0.39613506770365164,614,55
Tamenglong (Manipur),Imphal East (Manipur),0.4906191604561812,0.4942096667997809,0.0035905063435996976,1,7,0.3960778373631444,388,385
Vizianagaram (Andhra Pradesh),Bangalore (Karnataka),0.6299959250914997,0.6300811667553162,8.524166381651543e-05,0,2,0.3959955307439318,13,251
Dakshin Dinajpur (West Bengal),Pratapgarh (Rajasthan),0.6451161454710429,0.6452100364707526,9.389099970968928e-05,5,4,0.3959335506006853,686,514
Almora (Uttarakhand),Rajouri (Jammu Kashmir),0.6285802830659845,0.6312659493581732,0.002685666292188693,2,5,0.39593146011574465,596,219
Patan (Gujarat),Umaria (Madhya Pradesh),0.6162509988002122,0.6169268510101494,0.0006758522099372666,7,4,0.39591167793417914,162,344
Komaram Bheem Asifabad (Telangana),Ratnagiri (Maharashtra),0.5945788386573799,0.595614688959889,0.0010358503025090782,4,2,0.39581999118524536,567,373
Leh(Ladakh) (Ladakh),Dungarpur (Rajasthan),0.6562460253990136,0.6571541197225185,0.0009080943235049155,5,4,0.39580700851658246,295,501
East Jantia Hills (Meghalaya),Nalanda (Bihar),0.5106691366187847,0.5188020120820503,0.008132875463265687,1,6,0.39578303903103806,392,91
Muktsar (Punjab),Yadgir (Karnataka),0.5710787043728279,0.5721075778301331,0.0010288734573051794,2,4,0.3955818071531235,480,279
Thoothukkudi (Tamil Nadu),Ratlam (Madhya Pradesh),0.66976112964725,0.6713953597362011,0.0016342300889511385,3,4,0.3955486996711729,549,330
Kolasib (Mizoram),Wanaparthy (Telangana),0.607309295112654,0.6096012702500649,0.002291975137410973,7,0,0.3955364640612057,404,584
Mahrajganj (Uttar Pradesh),Kolhapur (Maharashtra),0.6197937865340101,0.6220221056822799,0.0022283191482698195,4,3,0.3954842370046426,658,360
Kamrup Metropolitan (Assam),Mirzapur (Uttar Pradesh),0.5423008528057629,0.5451979966385901,0.0028971438328272425,7,6,0.39541675368380114,54,663
Rampur (Uttar Pradesh),Biswanath (Assam),0.5565235730510867,0.5575263722900157,0.0010027992389289864,6,4,0.3954140550350126,670,38
Ambala (Haryana),Mahrajganj (Uttar Pradesh),0.6194921540666987,0.6197937865340101,0.0003016324673114079,2,4,0.3954043211594305,172,658
Warangal Rural (Telangana),Surajpur (Chhattisgarh),0.570568881862589,0.5718091047711443,0.0012402229085552996,0,4,0.39530886465875603,585,131
Tapi (Gujarat),Bageshwar (Uttarakhand),0.6390642053517559,0.6399951868637811,0.0009309815120251974,5,4,0.39528848485686946,168,597
East Godavari (Andhra Pradesh),Firozabad (Uttar Pradesh),0.5215152868899147,0.5217873282145864,0.0002720413246717346,0,6,0.39509241556336916,5,634
Lohit (Arunachal Pradesh),Kushinagar (Uttar Pradesh),0.5676374043618468,0.5706893182748405,0.0030519139129936423,1,6,0.39506445867144835,23,653
Raigarh (Maharashtra),The Dangs (Gujarat),0.6389432563970624,0.642118183977856,0.0031749275807936295,2,4,0.39506290086093515,372,169
Rajsamand (Rajasthan),Serchhip (Mizoram),0.6362940658274208,0.638643624697326,0.0023495588699052883,4,7,0.39506222370344474,515,409
Raigarh (Chhattisgarh),Y.S.R. (Andhra Pradesh),0.6261577290737865,0.6285320769238938,0.0023743478501072612,4,0,0.394890636646141,127,15
Tinsukia (Assam),Ghazipur (Uttar Pradesh),0.5510818379745783,0.5536223653330554,0.002540527358477096,7,6,0.39483278789971366,66,637
Palghar (Maharashtra),Nuapada (Odisha),0.6592991943540649,0.6621088080422652,0.0028096136882003186,5,4,0.39473368355195176,369,456
Karbi Anglong (Assam),Firozabad (Uttar Pradesh),0.5215994636543398,0.5217873282145864,0.0001878645602465534,1,6,0.39454945186714246,55,634
Rewari (Haryana),Chittaurgarh (Rajasthan),0.651854115314847,0.6521896624993094,0.0003355471844623814,2,4,0.3945009038846914,189,497
South West Garo Hills (Meghalaya),Sheopur (Madhya Pradesh),0.5481054420246365,0.5484446667520376,0.00033922472740111065,7,4,0.3944747045610756,397,338
Gondiya (Maharashtra),Baran (Rajasthan),0.6887376840464717,0.6913837237022566,0.0026460396557849153,5,4,0.39447122971039805,356,491
Baudh (Odisha),Shahid Bhagat Singh Nagar (Punjab),0.6432621961861913,0.6460531466291178,0.002790950442926543,5,2,0.39438810153948045,436,486
Aurangabad (Maharashtra),Balrampur (Chhattisgarh),0.5621463260099421,0.5631711276629844,0.0010248016530423065,7,4,0.3943523892501851,349,109
South Garo Hills (Meghalaya),South Salmara Mancachar (Assam),0.5612785669142928,0.562707176413988,0.0014286094996952547,7,6,0.3943041481130204,396,65
Ahmadnagar (Maharashtra),Wanaparthy (Telangana),0.6092011203568894,0.6096012702500649,0.0004001498931754943,5,0,0.39429900523662753,346,584
Firozabad (Uttar Pradesh),Prakasam (Andhra Pradesh),0.5217873282145864,0.5272415241679326,0.005454195953346175,6,0,0.39429164387722937,634,9
Neemuch (Madhya Pradesh),Dakshina Kannada (Karnataka),0.6558120357989872,0.6577802952461034,0.001968259447116205,4,2,0.3942071438025637,326,261
Adilabad (Telangana),Chandauli (Uttar Pradesh),0.5651792934410328,0.5661051006235265,0.0009258071824936875,0,6,0.39416828590814146,557,626
Cachar (Assam),Karbi Anglong (Assam),0.517274294156777,0.5215994636543398,0.004325169497562897,7,1,0.39415549560292507,40,55
Jangoan (Telangana),Koriya (Chhattisgarh),0.5926687278242777,0.5927426796634343,7.395183915659409e-05,0,4,0.3941434208594006,561,123
Fatehgarh Sahib (Punjab),Rajsamand (Rajasthan),0.6335621696148377,0.6362940658274208,0.0027318962125830737,2,4,0.39410050387784684,470,515
Sikar (Rajasthan),Kancheepuram (Tamil Nadu),0.6186150582125713,0.6208746671920773,0.002259608979505945,4,3,0.3940721604068321,517,532
Thanjavur (Tamil Nadu),Kolasib (Mizoram),0.6071338954044341,0.607309295112654,0.00017539970821989215,3,7,0.3940125162962006,544,404
Siwan (Bihar),Gomati (Tripura),0.5116666545335719,0.5204900628753547,0.008823408341782857,6,7,0.3939887014388005,104,589
Sitamarhi (Bihar),Wokha (Nagaland),0.458131370610397,0.4709428696451376,0.012811499034740603,6,1,0.3939746654916449,103,419
Vidisha (Madhya Pradesh),Nalgonda (Telangana),0.6137415459848065,0.6146733360275944,0.0009317900427879833,4,0,0.3939742647756991,345,574
Nadia (West Bengal),Peddapalli (Telangana),0.5976291120545132,0.5984637429472833,0.0008346308927701385,5,0,0.3938912407993945,695,577
Udhampur (Jammu Kashmir),Saharanpur (Uttar Pradesh),0.607742250818872,0.6080198646540442,0.00027761383517221905,5,4,0.3938115148227755,225,671
Dima Hasao (Assam),Dahod (Gujarat),0.5589918485953556,0.5610139470745242,0.002022098479168677,7,4,0.39377200484188646,47,148
Kanshiram Nagar (Uttar Pradesh),East Jantia Hills (Meghalaya),0.5060999765066762,0.5106691366187847,0.004569160112108506,6,1,0.39377128417593854,650,392
Kendrapara (Odisha),Yadadri Bhuvanagiri (Telangana),0.6033841852563524,0.6035883429853836,0.00020415772903115137,5,0,0.3937189765846003,448,587
Sangli (Maharashtra),Sundargarh (Odisha),0.6115229397631894,0.6131270363793185,0.001604096616129147,2,4,0.39368687808442443,374,461
Shahdol (Madhya Pradesh),Panipat (Haryana),0.613022289944981,0.6136054314641359,0.0005831415191549505,4,2,0.39358152276664937,336,188
Coimbatore (Tamil Nadu),Porbandar (Gujarat),0.6833960409683376,0.6872467627338946,0.003850721765557008,3,5,0.3934302238948743,527,163
Supaul (Bihar),Hojai (Assam),0.4923175982408317,0.4957589714435058,0.0034413732026740695,6,7,0.39340122993304716,105,51
Alwar (Rajasthan),Karimnagar (Telangana),0.5440057676076354,0.5475981040418536,0.0035923364342181907,6,0,0.3933930969415679,489,565
Dhar (Madhya Pradesh),Serchhip (Mizoram),0.6367391697457714,0.638643624697326,0.0019044549515546683,4,7,0.3933026365905282,311,409
Dungarpur (Rajasthan),Ramanagara (Karnataka),0.6571541197225185,0.6609584974779992,0.0038043777554807034,4,2,0.3932719923068532,501,274
North Garo Hills (Meghalaya),Pashchim Champaran (Bihar),0.4274420354226927,0.4443335322913526,0.016891496868659872,1,6,0.3930700046241005,394,93
Birbhum (West Bengal),Bhadradri Kothagudem (Telangana),0.6032778223476298,0.6048108615457032,0.0015330391980733493,5,0,0.3930578929052576,685,558
Pauri Garhwal (Uttarakhand),Chhatarpur (Madhya Pradesh),0.5718034389962683,0.5731641908146796,0.001360751818411332,1,6,0.3929866361038413,603,306
Agra (Uttar Pradesh),Pauri Garhwal (Uttarakhand),0.5693897551156601,0.5718034389962683,0.0024136838806081418,6,1,0.39297768166976826,609,603
Longding (Arunachal Pradesh),Madhepura (Bihar),0.477430213863294,0.4827319548210683,0.0053017409577743035,1,6,0.39291131229255205,24,87
New Delhi (NCT Delhi),Uttarkashi (Uttarakhand),0.6441602208672196,0.6463798219687574,0.002219601101537849,2,4,0.3928856286904633,423,608
Siddharthnagar (Uttar Pradesh),East Garo Hills (Meghalaya),0.5375449361791741,0.5378665330400021,0.00032159686082799954,6,1,0.3928592229888403,678,391
North Tripura (Tripura),Gopalganj (Bihar),0.5336544757117031,0.5362337537959717,0.0025792780842686103,7,6,0.39278661832675327,591,79
Khargone (West Nimar) (Madhya Pradesh),Osmanabad (Maharashtra),0.6500240629798173,0.6523655238848746,0.0023414609050572688,4,5,0.39263198469796606,321,368
Tawang (Arunachal Pradesh),Kokrajhar (Assam),0.5501315805475238,0.5510433848165688,0.0009118042690450245,1,7,0.392492265726589,30,57
West Karbi Anglong (Assam),Panna (Madhya Pradesh),0.5255371627386545,0.5303739551013725,0.0048367923627180565,1,6,0.3924027417578805,68,327
Mansa (Punjab),Jajapur (Odisha),0.5837607819510855,0.5858190871219754,0.002058305170889896,2,5,0.3923961790927678,478,444
Shimoga (Karnataka),Baudh (Odisha),0.6410490550646011,0.6432621961861913,0.002213141121590212,2,5,0.3923137852496099,275,436
Gaya (Bihar),Karimnagar (Telangana),0.5471831695106131,0.5475981040418536,0.0004149345312405295,6,0,0.39230756898742436,78,565
Lower Dibang Valley (Arunachal Pradesh),Kushinagar (Uttar Pradesh),0.5682285493792836,0.5706893182748405,0.0024607688955569085,1,6,0.3923013096601392,25,653
Shamli (Uttar Pradesh),Udhampur (Jammu Kashmir),0.6064288339470234,0.607742250818872,0.001313416871848605,4,5,0.3922285918833804,676,225
Kancheepuram (Tamil Nadu),Chittoor (Andhra Pradesh),0.6208746671920773,0.6219657140314667,0.0010910468393894313,3,0,0.3921811572430989,532,4
Hazaribagh (Jharkhand),Imphal West (Manipur),0.5290502917949998,0.5315794318075068,0.0025291400125069252,6,2,0.3921007089681206,235,386
Lohardaga (Jharkhand),Gurgaon (Haryana),0.6165784713759043,0.6181459008413983,0.0015674294654940413,4,7,0.39203398322050426,240,177
Sri Potti Sriramulu Nellore (Andhra Pradesh),Sivasagar (Assam),0.5888406206128463,0.5897811663907281,0.0009405457778818294,0,7,0.39185575798544403,11,63
Damoh (Madhya Pradesh),Barpeta (Assam),0.5469188509812621,0.5499646557508951,0.0030458047696330093,4,7,0.3916624575913772,308,37
Raigarh (Maharashtra),Hamirpur (Uttar Pradesh),0.6389432563970624,0.6403719531105257,0.001428696713463351,2,4,0.3916464853080817,372,640
Kancheepuram (Tamil Nadu),Koch Bihar (West Bengal),0.6208746671920773,0.6214241379618881,0.0005494707698108225,3,5,0.3916371609148036,532,691
Lunglei (Mizoram),Raichur (Karnataka),0.5732887556949391,0.5764841057381199,0.0031953500431808335,7,6,0.39161551232155234,406,273
South (NCT Delhi),Jalpaiguri (West Bengal),0.6451226074951321,0.6469286912935668,0.0018060837984347211,2,5,0.39158816348246583,428,690
Chamoli (Uttarakhand),Dausa (Rajasthan),0.6547754728472361,0.6560621205035196,0.0012866476562835016,5,4,0.3915852377808265,598,499
Thanjavur (Tamil Nadu),Bandipore (Jammu Kashmir),0.6071338954044341,0.6093950728107065,0.0022611774062724077,3,5,0.3914968285309654,544,208
Nagapattinam (Tamil Nadu),Kulgam (Jammu Kashmir),0.6782764307795313,0.6803562664144548,0.0020798356349235325,3,5,0.3913562371562506,537,215
Etawah (Uttar Pradesh),South District (Sikkim),0.5991590993117487,0.6006029378417962,0.001443838530047481,4,2,0.3913207700992147,630,523
East Jantia Hills (Meghalaya),Banka (Bihar),0.5106691366187847,0.5177529632511803,0.007083826632395596,1,6,0.39131984946470355,392,72
Thane (Maharashtra),Shamli (Uttar Pradesh),0.6060805519057342,0.6064288339470234,0.00034828204128922735,2,4,0.3913139146956598,378,676
Ludhiana (Punjab),Shivpuri (Madhya Pradesh),0.5911273712162664,0.5935356273826384,0.0024082561663720803,2,4,0.39130862365887537,477,339
Lawngtlai (Mizoram),Begusarai (Bihar),0.4967239660613096,0.4997559267440938,0.0030319606827842183,1,6,0.3912004834674758,405,73
Bangalore Rural (Karnataka),Uttar Bastar Kanker (Chhattisgarh),0.6815763663272233,0.6822053866926029,0.0006290203653795956,2,4,0.39104666868739413,252,133
Central (NCT Delhi),Bandipore (Jammu Kashmir),0.6067907197888455,0.6093950728107065,0.0026043530218610167,2,5,0.3909568819352585,421,208
Reasi (Jammu Kashmir),Ratnagiri (Maharashtra),0.5946484721103774,0.595614688959889,0.0009662168495115919,4,2,0.39061734649225116,221,373
Banka (Bihar),Karbi Anglong (Assam),0.5177529632511803,0.5215994636543398,0.0038465004031595917,6,1,0.39052919468154984,72,55
Banaskantha (Gujarat),Bathinda (Punjab),0.4963008550197879,0.5030129093362417,0.006712054316453775,7,2,0.39050279842637453,143,468
Baramula (Jammu Kashmir),Surguja (Chhattisgarh),0.5860891053989866,0.5889599782204821,0.0028708728214954515,5,4,0.39046300060042094,209,132
Khandwa (East Nimar) (Madhya Pradesh),Nagapattinam (Tamil Nadu),0.6775453920011983,0.6782764307795313,0.0007310387783329153,4,3,0.3904189166200636,320,537
Jalgaon (Maharashtra),Chitrakoot (Uttar Pradesh),0.5246538949473816,0.5291994636069064,0.0045455686595248235,7,6,0.39040112566351426,358,627
Baleshwar (Odisha),Kolasib (Mizoram),0.6053449012511959,0.607309295112654,0.0019643938614580803,5,7,0.3903886931391439,434,404
Lower Dibang Valley (Arunachal Pradesh),Agra (Uttar Pradesh),0.5682285493792836,0.5693897551156601,0.0011612057363765693,1,6,0.39036161552250614,25,609
Ludhiana (Punjab),Uttar Dinajpur (West Bengal),0.5911273712162664,0.5920528413231617,0.0009254701068953652,2,5,0.3903087772939321,477,703
Sivasagar (Assam),Panchmahal (Gujarat),0.5897811663907281,0.5913536277689985,0.0015724613782703845,7,4,0.390250914096557,63,161
Mau (Uttar Pradesh),Hyderabad (Telangana),0.5644118617753939,0.5669547946838788,0.0025429329084848407,7,0,0.3902381858419982,661,559
South (NCT Delhi),Uttarkashi (Uttarakhand),0.6451226074951321,0.6463798219687574,0.0012572144736253676,2,4,0.3902133207932573,428,608
Chandauli (Uttar Pradesh),Gurdaspur (Punjab),0.5661051006235265,0.5683227904888595,0.0022176898653329946,6,2,0.39016137812787854,626,473
South Andaman (Andaman Nicobar Islands),Jind (Haryana),0.6493700005635843,0.650275788085538,0.0009057875219536937,2,5,0.3901181970358398,2,180
